sample_count,coverage,event_rate,signal_rate,precision,recall,specificity,balanced_accuracy,roc_auc,pr_auc,brier_score,mean_mae_when_signaled,scope,horizon,regime_scope,sample_mode,specification,comparable_fold_count,fold_win_rate_vs_ridge_down
4602,1.0,0.32420686657974795,0.14254671881790526,0.4009146341463415,0.17627345844504022,0.8736334405144695,0.5249534494797549,0.5249534494797549,0.33772841005830967,0.3524554541503694,-0.05680421009112135,other,5,correction,non_overlapping,general_logistic_down,4,1.0
4602,1.0,0.32420686657974795,0.0,,0.0,1.0,0.5,0.5,0.32420686657974795,0.32420686657974795,,other,5,correction,non_overlapping,negative_baseline,4,0.5
4602,1.0,0.32420686657974795,0.34419817470664926,0.48169191919191917,0.5113941018766756,0.7360128617363344,0.623703481806505,0.67441962707861,0.4929485565694378,0.22583266202617794,-0.070010738562944,other,5,correction,non_overlapping,pressure_downside_logistic_v1,4,1.0
4602,1.0,0.32420686657974795,0.34984789222077356,0.3093167701863354,0.33378016085790885,0.6424437299035369,0.4881119453807229,0.4881119453807229,0.319236847810365,0.4576271186440678,-0.04482954247027702,other,5,correction,non_overlapping,ridge_down,0,
6341,1.0,0.2677811070809021,0.13530988803027913,0.38578088578088576,0.19493521790341578,0.8864958001292268,0.5407155090163213,0.5407155090163214,0.29078341965433824,0.2986910581927141,-0.05447133733006676,other,5,under_pressure,non_overlapping,general_logistic_down,4,1.0
6341,1.0,0.2677811070809021,0.0,,0.0,1.0,0.5,0.5,0.2677811070809021,0.2677811070809021,,other,5,under_pressure,non_overlapping,negative_baseline,4,1.0
6341,1.0,0.2677811070809021,0.2428639015928087,0.509090909090909,0.4617196702002356,0.837174240792591,0.6494469554964133,0.7175577708961678,0.4859833326906473,0.19887579395632524,-0.06705052013996858,other,5,under_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
6341,1.0,0.2677811070809021,0.2589496924775272,0.20036540803897684,0.19375736160188456,0.7172087012707301,0.4554830314363073,0.4554830314363073,0.2547188191039919,0.42296167796877465,-0.03197999191441344,other,5,under_pressure,non_overlapping,ridge_down,0,
147043,1.0,0.37336697428643323,0.09803254830219732,0.3701005896635449,0.09717491484672411,0.9014564476568774,0.49931568125180076,0.4993156812518007,0.3730495636388474,0.3988357147229042,-0.10668020749463401,all,20,all_pressure,overlapping,general_logistic_down,4,0.75
147043,1.0,0.37336697428643323,0.0,,0.0,1.0,0.5,0.5,0.37336697428643323,0.37336697428643323,,all,20,all_pressure,overlapping,negative_baseline,4,1.0
147043,1.0,0.37336697428643323,0.42814006787130293,0.5033436581685331,0.5771843864410484,0.6606650604501747,0.6189247234456116,0.6589150118009,0.5208067105760646,0.23548783769178636,-0.12885679952891413,all,20,all_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
147043,1.0,0.37336697428643323,0.20173010615942275,0.29336210093382326,0.158503488096756,0.7725141629224458,0.4655088255096009,0.4655088255096009,0.36068592279530537,0.45673714491679307,-0.08249817404010801,all,20,all_pressure,overlapping,ridge_down,0,
10720,1.0,0.45755597014925375,0.047201492537313434,0.7154150197628458,0.07380224260958206,0.9752364574376612,0.5245193500236216,0.5245193500236216,0.47658654628791236,0.4372201492537313,-0.2659326104725793,all,20,acute_selloff,overlapping,general_logistic_down,4,1.0
10720,1.0,0.45755597014925375,0.0,,0.0,1.0,0.5,0.5,0.45755597014925375,0.45755597014925375,,all,20,acute_selloff,overlapping,negative_baseline,4,0.5
10720,1.0,0.45755597014925375,0.6466417910447761,0.4476341604154645,0.6326197757390418,0.341530524505589,0.4870751501223154,0.5169592857587367,0.5098215408918494,0.2962841825627192,-0.12560960060935997,all,20,acute_selloff,overlapping,pressure_downside_logistic_v1,4,0.5
10720,1.0,0.45755597014925375,0.1478544776119403,0.4138801261829653,0.13374108053007136,0.8402407566638005,0.48699091859693594,0.48699091859693594,0.4517147155841395,0.4830223880597015,-0.1207327040052686,all,20,acute_selloff,overlapping,ridge_down,0,
57645,1.0,0.4044756700494405,0.04538121259432735,0.3730886850152905,0.04185966718133471,0.952226980104285,0.49704332364280984,0.49704332364280984,0.4031618213020855,0.415994448781334,-0.10974825075204035,all,20,correction,overlapping,general_logistic_down,4,0.5
57645,1.0,0.4044756700494405,0.0,,0.0,1.0,0.5,0.5,0.4044756700494405,0.4044756700494405,,all,20,correction,overlapping,negative_baseline,4,0.75
57645,1.0,0.4044756700494405,0.5232890970595888,0.49922095143378087,0.645865500085778,0.5599638789361764,0.6029146895109772,0.6352195546908841,0.5139303549370163,0.25091149023575526,-0.13000624589281645,all,20,correction,overlapping,pressure_downside_logistic_v1,4,1.0
57645,1.0,0.4044756700494405,0.2024113106080319,0.3362187178608159,0.16825355978727055,0.7743890005534679,0.47132128017036923,0.47132128017036923,0.3929911948634749,0.47077803799115275,-0.09045255897551294,all,20,correction,overlapping,ridge_down,0,
78678,1.0,0.3391036884516637,0.14353440606014387,0.35393606658992294,0.14981259370314842,0.8596869110350398,0.5047497523690941,0.5047497523690941,0.3413257654913422,0.38103408830931135,-0.09883395609392429,all,20,under_pressure,overlapping,general_logistic_down,4,0.75
78678,1.0,0.3391036884516637,0.0,,0.0,1.0,0.5,0.5,0.3391036884516637,0.3391036884516637,,all,20,under_pressure,overlapping,negative_baseline,4,1.0
78678,1.0,0.3391036884516637,0.3286560410788276,0.5230876324541728,0.5069715142428786,0.7628370321935459,0.6349042732182122,0.6896411805539978,0.5351278376752718,0.21590379554641556,-0.12838640480941677,all,20,under_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
78678,1.0,0.3391036884516637,0.20857164645771373,0.251249238269348,0.1545352323838081,0.7637024500942344,0.45911884123902125,0.45911884123902125,0.3255270805767879,0.4428684003152088,-0.0731493932100602,all,20,under_pressure,overlapping,ridge_down,0,
32122,1.0,0.4235103667268539,0.11110765207645851,0.386102549733819,0.10129373713613643,0.8816826871152392,0.49148821212568783,0.49148821212568783,0.4197211891455247,0.44882012327999504,-0.10676399081483284,semiconductor,20,all_pressure,overlapping,general_logistic_down,4,0.75
32122,1.0,0.4235103667268539,0.0,,0.0,1.0,0.5,0.5,0.4235103667268539,0.4235103667268539,,semiconductor,20,all_pressure,overlapping,negative_baseline,4,0.25
32122,1.0,0.4235103667268539,0.5393811095199552,0.4933048597483551,0.628271096736254,0.5259207257803219,0.577095911258288,0.6039810903884961,0.5116620479868137,0.2539375140151398,-0.12180199774649665,semiconductor,20,all_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
32122,1.0,0.4235103667268539,0.14896332731461304,0.4169278996865204,0.14664804469273743,0.8493357814018793,0.49799191304730833,0.49799191304730833,0.4225450608061346,0.44825975966627235,-0.10287489850404345,semiconductor,20,all_pressure,overlapping,ridge_down,0,
2373,1.0,0.460598398651496,0.04804045512010114,0.7105263157894737,0.07410795974382434,0.97421875,0.5241633548719122,0.5241633548719122,0.4791200466736151,0.4403708386009271,-0.2394306385522074,semiconductor,20,acute_selloff,overlapping,general_logistic_down,4,0.625
2373,1.0,0.460598398651496,0.0,,0.0,1.0,0.5,0.5,0.460598398651496,0.460598398651496,,semiconductor,20,acute_selloff,overlapping,negative_baseline,4,0.25
2373,1.0,0.460598398651496,0.7286135693215339,0.45286292654713706,0.716376944190302,0.2609375,0.48865722209515094,0.5127230100640439,0.4856596571864723,0.2936650820849215,-0.11500735731307678,semiconductor,20,acute_selloff,overlapping,pressure_downside_logistic_v1,4,0.5
2373,1.0,0.460598398651496,0.09776654024441635,0.6120689655172413,0.12991765782250686,0.9296875,0.5298025789112535,0.5298025789112535,0.48027709992774104,0.438685208596713,-0.15867125047021868,semiconductor,20,acute_selloff,overlapping,ridge_down,0,
12548,1.0,0.4355275741153969,0.05498884284348103,0.30869565217391304,0.03897529734675206,0.9326556543837357,0.4858154758652439,0.4858154758652439,0.4305842622446675,0.45656678355116354,-0.09264138780698393,semiconductor,20,correction,overlapping,general_logistic_down,4,0.25
12548,1.0,0.4355275741153969,0.0,,0.0,1.0,0.5,0.5,0.4355275741153969,0.4355275741153969,,semiconductor,20,correction,overlapping,negative_baseline,4,0.0
12548,1.0,0.4355275741153969,0.639703538412496,0.4810016195340725,0.7064958828911253,0.4118311449950586,0.5591635139430919,0.5787954070665702,0.48324439665848795,0.26643478299242335,-0.12124191684294609,semiconductor,20,correction,overlapping,pressure_downside_logistic_v1,4,0.75
12548,1.0,0.4355275741153969,0.1357985336308575,0.4706572769953052,0.14675205855443732,0.8726528307214457,0.5097024446379416,0.5097024446379416,0.4406829303294292,0.44349697162894486,-0.11311070277304745,semiconductor,20,correction,overlapping,ridge_down,0,
17201,1.0,0.4096273472472531,0.16074646822859137,0.39204339963833634,0.15384615384615385,0.834465780403742,0.4941559671249479,0.4941559671249479,0.406922124538189,0.44433463170745885,-0.10481845672201372,semiconductor,20,under_pressure,overlapping,general_logistic_down,4,0.75
17201,1.0,0.4096273472472531,0.0,,0.0,1.0,0.5,0.5,0.4096273472472531,0.4096273472472531,,semiconductor,20,under_pressure,overlapping,negative_baseline,4,0.5
17201,1.0,0.4096273472472531,0.44009069240160453,0.5155878467635403,0.5539313085438546,0.6388970950270803,0.5964142017854674,0.6298074704414809,0.5462140579792099,0.23934015048066237,-0.12394779731349577,semiconductor,20,under_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
17201,1.0,0.4096273472472531,0.16562990523806756,0.3689013689013689,0.14916264547260857,0.8229443623830626,0.4860535039278356,0.48605350392783553,0.4035525525777208,0.4530550549386664,-0.09220920382853082,semiconductor,20,under_pressure,overlapping,ridge_down,0,
58730,1.0,0.4081559679891027,0.09674782904818661,0.3954593453009504,0.09373826707271286,0.9011766736672516,0.4974574703699822,0.4974574703699823,0.40696580858063924,0.428384130767921,-0.11616448259912135,software,20,all_pressure,overlapping,general_logistic_down,4,0.75
58730,1.0,0.4081559679891027,0.0,,0.0,1.0,0.5,0.5,0.4081559679891027,0.4081559679891027,,software,20,all_pressure,overlapping,negative_baseline,4,0.75
58730,1.0,0.4081559679891027,0.4786821045462285,0.5353039519083698,0.6278002586458638,0.6241548951350729,0.6259775768904683,0.6687102912547807,0.5637351856225096,0.23647127800119674,-0.13801075913376967,software,20,all_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
58730,1.0,0.4081559679891027,0.1839094159713945,0.31543375613369135,0.14213007383922238,0.7872781150205702,0.4647040944298963,0.4647040944298963,0.3949773531715571,0.4760429082240763,-0.08702143249421128,software,20,all_pressure,overlapping,ridge_down,0,
4152,1.0,0.470616570327553,0.0394990366088632,0.6036585365853658,0.05066530194472876,0.9704276615104641,0.5105464817275964,0.5105464817275964,0.4773571817193255,0.4624277456647399,-0.2054387537467208,software,20,acute_selloff,overlapping,general_logistic_down,4,0.75
4152,1.0,0.470616570327553,0.0,,0.0,1.0,0.5,0.5,0.470616570327553,0.470616570327553,,software,20,acute_selloff,overlapping,negative_baseline,4,0.5
4152,1.0,0.470616570327553,0.6623314065510597,0.4661818181818182,0.6560900716479018,0.3321201091901729,0.49410509041903733,0.5275047661268315,0.5325767757900671,0.2964302035285587,-0.1313708300358284,software,20,acute_selloff,overlapping,pressure_downside_logistic_v1,4,0.5
4152,1.0,0.470616570327553,0.1565510597302505,0.46923076923076923,0.15609007164790173,0.8430391264786169,0.49956459906325934,0.4995645990632593,0.4704002605350663,0.4802504816955684,-0.1301287466100674,software,20,acute_selloff,overlapping,ridge_down,0,
23113,1.0,0.45104486652533204,0.04309263185220439,0.38353413654618473,0.03664268585131895,0.9516078184110971,0.494125252131208,0.494125252131208,0.4485710920551129,0.4610825076796608,-0.1250753699693715,software,20,correction,overlapping,general_logistic_down,4,0.5
23113,1.0,0.45104486652533204,0.0,,0.0,1.0,0.5,0.5,0.45104486652533204,0.45104486652533204,,software,20,correction,overlapping,negative_baseline,4,0.5
23113,1.0,0.45104486652533204,0.5834811577899883,0.5422660536853032,0.7014868105515587,0.5134773013871374,0.6074820559693481,0.6422605018129254,0.563523697845365,0.24941031761496857,-0.1420259594274472,software,20,correction,overlapping,pressure_downside_logistic_v1,4,1.0
23113,1.0,0.45104486652533204,0.181023666334963,0.37165391969407263,0.14916067146282974,0.792796343001261,0.4709785072320454,0.4709785072320454,0.43920285958791155,0.4975122225587332,-0.09755601752496154,software,20,correction,overlapping,ridge_down,0,
31465,1.0,0.36840934371523915,0.14371523915461623,0.39053516143299427,0.1523464458247067,0.8613193780506214,0.506832911937664,0.506832911937664,0.3717801334055045,0.3998728746225965,-0.11096407917387247,software,20,under_pressure,overlapping,general_logistic_down,4,0.75
31465,1.0,0.36840934371523915,0.0,,0.0,1.0,0.5,0.5,0.36840934371523915,0.36840934371523915,,software,20,under_pressure,overlapping,negative_baseline,4,0.75
31465,1.0,0.36840934371523915,0.377467026855236,0.5434032163004126,0.5567632850241546,0.7271171941830624,0.6419402396036085,0.6971096648326951,0.5722626620552939,0.21905479996583313,-0.13498902080412442,software,20,under_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
31465,1.0,0.36840934371523915,0.18963928174161768,0.25925925925925924,0.13345410628019325,0.7775876817792986,0.45552089402974594,0.45552089402974594,0.3538428167437587,0.4597171460352773,-0.0749389022538953,software,20,under_pressure,overlapping,ridge_down,0,
56191,1.0,0.3083411934295528,0.09190083821252513,0.33113865220759103,0.09869560198545539,0.911128264505339,0.5049119332453972,0.5049119332453972,0.31059120234738985,0.339378192237191,-0.09618666105515174,other,20,all_pressure,overlapping,general_logistic_down,4,1.0
56191,1.0,0.3083411934295528,0.0,,0.0,1.0,0.5,0.5,0.3083411934295528,0.3083411934295528,,other,20,all_pressure,overlapping,negative_baseline,4,1.0
56191,1.0,0.3083411934295528,0.31172251784093535,0.46197762046129254,0.4670437492785409,0.7575196191946482,0.6122816842365946,0.6508420813193552,0.4574735168335331,0.22391306678131276,-0.12114306518950228,other,20,all_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
56191,1.0,0.3083411934295528,0.2505205459949102,0.2344249484975492,0.1904651968140367,0.7227068056091599,0.4565860012115983,0.4565860012115983,0.29426272129082415,0.44140520723959353,-0.0721011902280244,other,20,all_pressure,overlapping,ridge_down,0,
4195,1.0,0.4429082240762813,0.05435041716328963,0.7982456140350878,0.09795479009687837,0.9803166452717159,0.5391357176842971,0.5391357176842971,0.4777152235232688,0.41048867699642433,-0.32269672144610206,other,20,acute_selloff,overlapping,general_logistic_down,4,1.0
4195,1.0,0.4429082240762813,0.0,,0.0,1.0,0.5,0.5,0.4429082240762813,0.4429082240762813,,other,20,acute_selloff,overlapping,negative_baseline,4,0.75
4195,1.0,0.4429082240762813,0.5847437425506555,0.42315532001630657,0.5586652314316469,0.394522892597347,0.47659406201449694,0.4976670521903225,0.49542688478319463,0.29762121388182494,-0.1266238271631657,other,20,acute_selloff,overlapping,pressure_downside_logistic_v1,4,0.5
4195,1.0,0.4429082240762813,0.16758045292014304,0.2972972972972973,0.11248654467168999,0.7886178861788617,0.45055221542527585,0.4505522154252759,0.42652895405647095,0.5108462455303934,-0.09952478014611123,other,20,acute_selloff,overlapping,ridge_down,0,
21984,1.0,0.3377911208151383,0.04230349344978166,0.4096774193548387,0.05130622138432534,0.9622887759307597,0.5067974986575425,0.5067974986575425,0.34147933516251583,0.3454330422125182,-0.10602558913013399,other,20,correction,overlapping,general_logistic_down,4,0.75
21984,1.0,0.3377911208151383,0.0,,0.0,1.0,0.5,0.5,0.3377911208151383,0.3377911208151383,,other,20,correction,overlapping,negative_baseline,4,0.75
21984,1.0,0.3377911208151383,0.3935589519650655,0.44902912621359226,0.5231618637220576,0.6725511746118973,0.5978565191669775,0.6235908081595809,0.45374725319995834,0.24362939076675838,-0.11940215580442985,other,20,correction,overlapping,pressure_downside_logistic_v1,4,1.0
21984,1.0,0.3377911208151383,0.2629184861717613,0.2709342560553633,0.21088068946943173,0.7105371616980355,0.4607089255837336,0.46070892558373355,0.32369229907883235,0.45824235807860264,-0.07863069952881886,other,20,correction,overlapping,ridge_down,0,
30012,1.0,0.2679594828735173,0.13347994135679062,0.28632051922116825,0.14262621238497886,0.8698680018206646,0.5062471071028217,0.5062471071028217,0.27057824794324564,0.3250033320005331,-0.08101080062607781,other,20,under_pressure,overlapping,general_logistic_down,4,1.0
30012,1.0,0.2679594828735173,0.0,,0.0,1.0,0.5,0.5,0.2679594828735173,0.2679594828735173,,other,20,under_pressure,overlapping,negative_baseline,4,1.0
30012,1.0,0.2679594828735173,0.21361455417832867,0.4943066604273904,0.3940562049241482,0.8524351388256713,0.6232456718749098,0.6848557136933693,0.4607015576775188,0.19916798669392483,-0.12139544997787394,other,20,under_pressure,overlapping,pressure_downside_logistic_v1,4,1.0
30012,1.0,0.2679594828735173,0.2530321204851393,0.2008164340268633,0.18962944541158916,0.7237596722803823,0.45669455884598575,0.45669455884598575,0.25522718375748304,0.4193655870984939,-0.06459271676594816,other,20,under_pressure,overlapping,ridge_down,0,
7635,1.0,0.3756385068762279,0.10255402750491159,0.4942528735632184,0.13493723849372385,0.9169288860918817,0.5259330622928028,0.5259330622928027,0.39164400196265237,0.3768172888015717,-0.14685191888742027,all,20,all_pressure,non_overlapping,general_logistic_down,4,1.0
7635,1.0,0.3756385068762279,0.0,,0.0,1.0,0.5,0.5,0.3756385068762279,0.3756385068762279,,all,20,all_pressure,non_overlapping,negative_baseline,4,1.0
7635,1.0,0.3756385068762279,0.4172888015717092,0.4943502824858757,0.549163179916318,0.6620516047828823,0.6056073923496001,0.6420963042348035,0.5171149619959441,0.23779178881017532,-0.12632352663447302,all,20,all_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
7635,1.0,0.3756385068762279,0.2357563850687623,0.2638888888888889,0.16562064156206416,0.7220474092720789,0.4438340254170715,0.44383402541707156,0.3571304634508492,0.48696791093647673,-0.07778165443154822,all,20,all_pressure,non_overlapping,ridge_down,0,
207,1.0,0.9178743961352657,0.391304347826087,0.8888888888888888,0.37894736842105264,0.47058823529411764,0.4247678018575851,0.42476780185758517,0.9068904144419017,0.6135265700483091,-0.37723417042555596,all,20,acute_selloff,non_overlapping,general_logistic_down,1,1.0
207,1.0,0.9178743961352657,0.0,,0.0,1.0,0.5,0.5,0.9178743961352657,0.9178743961352657,,all,20,acute_selloff,non_overlapping,negative_baseline,1,1.0
207,1.0,0.9178743961352657,0.16908212560386474,0.7428571428571429,0.1368421052631579,0.47058823529411764,0.30371517027863776,0.28606811145510835,0.8612791039901314,0.45548057654984236,-0.32111746847614325,all,20,acute_selloff,non_overlapping,pressure_downside_logistic_v1,1,1.0
207,1.0,0.9178743961352657,0.19806763285024154,0.8780487804878049,0.18947368421052632,0.7058823529411765,0.44767801857585143,0.4476780185758513,0.9103284900125889,0.7681159420289855,-0.32495390825955656,all,20,acute_selloff,non_overlapping,ridge_down,0,
2968,1.0,0.3621967654986523,0.026954177897574125,0.375,0.027906976744186046,0.9735868991019546,0.5007469379230703,0.5007469379230702,0.36255406506613175,0.3689353099730458,-0.11172854223230985,all,20,correction,non_overlapping,general_logistic_down,3,0.6666666666666666
2968,1.0,0.3621967654986523,0.0,,0.0,1.0,0.5,0.5,0.3621967654986523,0.3621967654986523,,all,20,correction,non_overlapping,negative_baseline,3,0.6666666666666666
2968,1.0,0.3621967654986523,0.5876010781671159,0.4294724770642202,0.6967441860465117,0.47437929212889596,0.5855617390877038,0.6322171034042188,0.4962113242784605,0.262094359314086,-0.11622123392191738,all,20,correction,non_overlapping,pressure_downside_logistic_v1,3,0.6666666666666666
2968,1.0,0.3621967654986523,0.2169811320754717,0.27639751552795033,0.1655813953488372,0.7538298996302166,0.4597056474895269,0.4597056474895269,0.3479900059686198,0.45923180592991913,-0.0749026558711705,all,20,correction,non_overlapping,ridge_down,0,
4460,1.0,0.3594170403587444,0.13946188340807175,0.45819935691318325,0.17779164067373673,0.8820441022051102,0.5299178714394235,0.5299178714394235,0.3769797104885105,0.3710762331838565,-0.12136784775851328,all,20,under_pressure,non_overlapping,general_logistic_down,4,1.0
4460,1.0,0.3594170403587444,0.0,,0.0,1.0,0.5,0.5,0.3594170403587444,0.3594170403587444,,all,20,under_pressure,non_overlapping,negative_baseline,4,1.0
4460,1.0,0.3594170403587444,0.31547085201793723,0.5685856432125089,0.4990642545227698,0.7875393769688485,0.6433018157458091,0.7120722848369492,0.5644458329987796,0.21151564344745827,-0.1339998667384095,all,20,under_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
4460,1.0,0.3594170403587444,0.25,0.23408071748878923,0.16281971303805365,0.7010850542527126,0.43195238364538313,0.4319523836453832,0.33900981623581344,0.4923766816143498,-0.07035565682252125,all,20,under_pressure,non_overlapping,ridge_down,0,
1666,1.0,0.42136854741896757,0.12004801920768307,0.46,0.13105413105413105,0.8879668049792531,0.5095104680166921,0.5095104680166921,0.4264313588683336,0.4309723889555822,-0.1354350043590901,semiconductor,20,all_pressure,non_overlapping,general_logistic_down,4,1.0
1666,1.0,0.42136854741896757,0.0,,0.0,1.0,0.5,0.5,0.42136854741896757,0.42136854741896757,,semiconductor,20,all_pressure,non_overlapping,negative_baseline,4,1.0
1666,1.0,0.42136854741896757,0.5108043217286915,0.4794359576968273,0.5811965811965812,0.5404564315352697,0.5608265063659255,0.5759182418933456,0.4930388509050908,0.2596737730178184,-0.12150957257152178,semiconductor,20,all_pressure,non_overlapping,pressure_downside_logistic_v1,4,0.75
1666,1.0,0.42136854741896757,0.1674669867947179,0.3118279569892473,0.12393162393162394,0.8008298755186722,0.4623807497251481,0.4623807497251481,0.40779300416058345,0.4843937575030012,-0.092652615840415,semiconductor,20,all_pressure,non_overlapping,ridge_down,0,
50,1.0,0.82,0.42,0.8571428571428571,0.43902439024390244,0.6666666666666666,0.5528455284552846,0.5528455284552846,0.8363066202090592,0.52,-0.31637020932710447,semiconductor,20,acute_selloff,non_overlapping,general_logistic_down,1,1.0
50,1.0,0.82,0.0,,0.0,1.0,0.5,0.5,0.82,0.82,,semiconductor,20,acute_selloff,non_overlapping,negative_baseline,1,1.0
50,1.0,0.82,0.18,0.4444444444444444,0.0975609756097561,0.4444444444444444,0.27100271002710025,0.26558265582655827,0.6965742783201261,0.42961620453967053,-0.24447867718611288,semiconductor,20,acute_selloff,non_overlapping,pressure_downside_logistic_v1,1,1.0
50,1.0,0.82,0.2,0.5,0.12195121951219512,0.4444444444444444,0.28319783197831977,0.2831978319783198,0.7809756097560976,0.82,-0.2591200197044702,semiconductor,20,acute_selloff,non_overlapping,ridge_down,0,
643,1.0,0.3561430793157076,0.03265940902021773,0.23809523809523808,0.021834061135371178,0.961352657004831,0.4915933590701011,0.49159335907010104,0.3535656155336013,0.37325038880248834,-0.07496537437393642,semiconductor,20,correction,non_overlapping,general_logistic_down,3,0.3333333333333333
643,1.0,0.3561430793157076,0.0,,0.0,1.0,0.5,0.5,0.3561430793157076,0.3561430793157076,,semiconductor,20,correction,non_overlapping,negative_baseline,3,0.5
643,1.0,0.3561430793157076,0.6889580093312597,0.40632054176072235,0.7860262008733624,0.3647342995169082,0.5753802501951353,0.5910490897200599,0.4350315021333943,0.2836236148262942,-0.10688976955173334,semiconductor,20,correction,non_overlapping,pressure_downside_logistic_v1,3,0.6666666666666666
643,1.0,0.3561430793157076,0.1150855365474339,0.35135135135135137,0.11353711790393013,0.8840579710144928,0.4987975444592115,0.4987975444592115,0.3555990403328549,0.39035769828926903,-0.09042480507520338,semiconductor,20,correction,non_overlapping,ridge_down,0,
973,1.0,0.44398766700924974,0.16238437821171633,0.43670886075949367,0.1597222222222222,0.8354898336414048,0.4976060279318135,0.4976060279318136,0.4428250798999137,0.4645426515930113,-0.1194237570512415,semiconductor,20,under_pressure,non_overlapping,general_logistic_down,4,0.75
973,1.0,0.44398766700924974,0.0,,0.0,1.0,0.5,0.5,0.44398766700924974,0.44398766700924974,,semiconductor,20,under_pressure,non_overlapping,negative_baseline,4,0.5
973,1.0,0.44398766700924974,0.41007194244604317,0.5614035087719298,0.5185185185185185,0.6765249537892791,0.5975217361538988,0.6410154378037928,0.5815386693749021,0.23511378344028241,-0.13496784524378988,semiconductor,20,under_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
973,1.0,0.44398766700924974,0.20041109969167523,0.28717948717948716,0.12962962962962962,0.7430683918669131,0.43634901074827137,0.43634901074827137,0.4236606807350212,0.5292908530318602,-0.08496125152238991,semiconductor,20,under_pressure,non_overlapping,ridge_down,0,
3053,1.0,0.401572224041926,0.10547002947920078,0.5186335403726708,0.1362153344208809,0.9151614668856048,0.5256884006532428,0.525688400653243,0.4175177703936669,0.39764166393711103,-0.1417560704577699,software,20,all_pressure,non_overlapping,general_logistic_down,4,0.75
3053,1.0,0.401572224041926,0.0,,0.0,1.0,0.5,0.5,0.401572224041926,0.401572224041926,,software,20,all_pressure,non_overlapping,negative_baseline,4,0.75
3053,1.0,0.401572224041926,0.4755977726826073,0.509641873278237,0.6035889070146819,0.6102900930487137,0.6069395000316978,0.6500552256304071,0.551718940530016,0.240762872449689,-0.1328746552708371,software,20,all_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
3053,1.0,0.401572224041926,0.2243694726498526,0.2875912408759124,0.16068515497553018,0.7328954570333881,0.4467903060044591,0.4467903060044591,0.3832571720976318,0.49688830658368816,-0.0823035559849477,software,20,all_pressure,non_overlapping,ridge_down,0,
76,1.0,0.9473684210526315,0.18421052631578946,0.8571428571428571,0.16666666666666666,0.5,0.3333333333333333,0.33333333333333337,0.9323308270676691,0.8157894736842105,-0.3160094647806555,software,20,acute_selloff,non_overlapping,general_logistic_down,1,0.0
76,1.0,0.9473684210526315,0.0,,0.0,1.0,0.5,0.5,0.9473684210526315,0.9473684210526315,,software,20,acute_selloff,non_overlapping,negative_baseline,1,0.0
76,1.0,0.9473684210526315,0.18421052631578946,0.8571428571428571,0.16666666666666666,0.5,0.3333333333333333,0.2604166666666667,0.9187575845928104,0.45722920867620526,-0.3211071532801399,software,20,acute_selloff,non_overlapping,pressure_downside_logistic_v1,1,0.0
76,1.0,0.9473684210526315,0.3157894736842105,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.9649122807017545,0.631578947368421,-0.3359652045242018,software,20,acute_selloff,non_overlapping,ridge_down,0,
1180,1.0,0.4211864406779661,0.029661016949152543,0.5142857142857142,0.03621730382293763,0.9751098096632503,0.5056635567430939,0.505663556743094,0.42455824535591274,0.42033898305084744,-0.1432668873804581,software,20,correction,non_overlapping,general_logistic_down,3,0.6666666666666666
1180,1.0,0.4211864406779661,0.0,,0.0,1.0,0.5,0.5,0.4211864406779661,0.4211864406779661,,software,20,correction,non_overlapping,negative_baseline,3,0.6666666666666666
1180,1.0,0.4211864406779661,0.6415254237288136,0.47291941875825627,0.7203219315895373,0.4158125915080527,0.5680672615487949,0.6226730809454089,0.5466437953462988,0.2623930124584305,-0.1307962628610908,software,20,correction,non_overlapping,pressure_downside_logistic_v1,3,0.6666666666666666
1180,1.0,0.4211864406779661,0.2,0.3177966101694915,0.15090543259557343,0.7642752562225475,0.4575903444090605,0.4575903444090605,0.4055843535791017,0.4940677966101695,-0.08216572086881066,software,20,correction,non_overlapping,ridge_down,0,
1797,1.0,0.3656093489148581,0.15191986644407346,0.5018315018315018,0.2085235920852359,0.8807017543859649,0.5446126732356004,0.5446126732356004,0.3940148815626209,0.36505286588759045,-0.13262630447676446,software,20,under_pressure,non_overlapping,general_logistic_down,4,1.0
1797,1.0,0.3656093489148581,0.0,,0.0,1.0,0.5,0.5,0.3656093489148581,0.3656093489148581,,software,20,under_pressure,non_overlapping,negative_baseline,4,0.75
1797,1.0,0.3656093489148581,0.3789649415692821,0.5433186490455213,0.563165905631659,0.7271929824561404,0.6451794440438997,0.7085996955859969,0.5665801394629,0.2174044936163388,-0.13131531324741227,software,20,under_pressure,non_overlapping,pressure_downside_logistic_v1,4,1.0
